id_utilisateur,age,sexe,langue,anciennete_mois,nb_interventions_totales,taux_annulation,type_abonnement,depense_totale_estimee,score_satisfaction,target_service,est_abonne
6760,68,H,fr,6,6,0.23,Basic,85.23,4.0,Sport Senior,1
6761,72,F,fr,6,1,0.11,Basic,55.22,5.0,Aide à domicile,1
6762,67,H,fr,3,5,0.2,Basic,110.38,5.0,Yoga,1
6763,69,H,fr,20,4,0.57,Premium,455.72,3.7,Club Voyage,1
6764,76,F,fr,34,4,0.09,Basic,119.77,3.7,Yoga,1
6765,60,H,fr,6,1,0.27,Basic,57.48,4.0,Sport Senior,1
6766,70,F,fr,7,1,0.24,Standard,187.79,4.6,Club Voyage,1
6767,78,F,fr,5,1,0.17,None,25.65,4.6,Yoga,0
6768,69,F,fr,1,3,0.28,Basic,76.04,3.6,Yoga,1
6769,76,F,es,19,4,0.18,Standard,228.09,4.1,Informatique,1
6770,64,F,fr,6,9,0.31,Premium,577.93,5.0,Soins Infirmiers,1
6771,67,F,fr,37,5,0.29,Basic,124.61,3.4,Yoga,1
6772,68,H,fr,2,7,0.12,Basic,144.67,5.0,Sport Senior,1
6773,60,F,fr,17,1,0.2,Standard,246.21,3.9,Club Voyage,1
6774,62,H,en,28,1,0.09,Standard,190.29,5.0,Club Voyage,1
6775,62,F,fr,13,1,0.3,None,35.13,3.6,Yoga,0
6776,72,H,fr,11,3,0.28,Standard,173.37,3.8,Jardinage,1
6777,72,F,fr,7,5,0.04,Basic,91.87,4.5,Yoga,1
6778,69,H,fr,7,3,0.28,Premium,724.79,4.3,Club Voyage,1
6779,72,H,fr,13,3,0.38,Standard,219.25,4.2,Jardinage,1
6780,67,H,fr,8,5,0.18,Basic,148.38,3.7,Sport Senior,1
6781,74,F,de,53,4,0.12,Basic,119.97,5.0,Aide à domicile,1
6782,68,F,fr,8,5,0.15,Basic,103.64,5.0,Sport Senior,1
6783,68,F,fr,28,1,0.1,Standard,178.38,3.2,Club Voyage,1
6784,66,H,fr,4,3,0.08,Basic,55.0,5.0,Sport Senior,1
6785,71,F,it,14,2,0.39,Basic,54.5,3.4,Yoga,1
6786,65,H,fr,42,3,0.34,Premium,765.49,4.2,Club Voyage,1
6787,72,H,fr,46,7,0.06,Standard,292.73,4.8,Jardinage,1
6788,62,F,de,6,2,0.4,Basic,67.26,3.1,Yoga,1
6789,62,H,de,6,3,0.31,Standard,296.37,4.2,Club Voyage,1
6790,71,F,fr,3,6,0.41,Standard,216.42,3.1,Aide à domicile,1
6791,67,F,fr,2,1,0.23,Standard,207.77,4.5,Club Voyage,1
6792,65,F,fr,4,5,0.33,Basic,107.27,5.0,Yoga,1
6793,72,F,fr,9,5,0.06,Basic,101.51,4.2,Yoga,1
6794,64,F,it,13,4,0.07,Basic,87.87,5.0,Sport Senior,1
6795,66,H,fr,2,5,0.59,Basic,68.56,2.6,Aide à domicile,1
6796,74,H,fr,12,8,0.28,Basic,129.73,4.0,Yoga,1
6797,75,H,fr,6,1,0.16,None,40.0,5.0,Aide à domicile,0
6798,75,F,fr,2,1,0.25,None,44.57,3.6,Aide à domicile,0
6799,66,F,fr,1,3,0.14,Basic,109.32,3.8,Yoga,1
6800,74,H,fr,23,4,0.23,Basic,141.01,5.0,Informatique,1
6801,63,H,fr,22,6,0.18,Standard,203.59,4.2,Informatique,1
6802,63,F,fr,29,3,0.11,Basic,86.11,4.3,Sport Senior,1
6803,60,F,fr,27,1,0.13,None,39.21,4.5,Yoga,0
6804,76,F,de,45,6,0.05,Basic,132.46,5.0,Yoga,1
6805,63,H,fr,5,5,0.12,Basic,83.83,4.3,Sport Senior,1
6806,67,H,fr,5,1,0.04,None,38.72,4.7,Sport Senior,0
6807,63,H,fr,13,1,0.18,Standard,191.35,3.3,Club Voyage,1
6808,71,F,fr,7,6,0.41,Standard,173.17,3.6,Jardinage,1
6809,66,F,fr,12,2,0.12,Basic,56.7,4.3,Yoga,1
6810,61,H,it,4,5,0.22,Basic,66.15,4.0,Sport Senior,1
6811,70,H,es,23,4,0.25,Basic,86.21,3.7,Sport Senior,1
6812,60,H,fr,13,2,0.11,None,39.99,5.0,Sport Senior,0
6813,63,H,it,10,4,0.19,Standard,185.69,4.3,Informatique,1
6814,60,F,fr,13,4,0.18,Basic,90.61,3.8,Yoga,1
6815,60,H,fr,2,4,0.47,Basic,89.24,3.4,Sport Senior,1
6816,68,H,fr,9,3,0.02,Basic,61.29,3.8,Sport Senior,1
6817,60,H,fr,26,11,0.57,Standard,217.26,3.8,Portage repas,1
6818,60,H,fr,11,2,0.08,Standard,270.7,4.5,Club Voyage,1
6819,67,F,fr,3,4,0.13,Basic,89.88,3.8,Sport Senior,1
6820,65,H,fr,1,5,0.32,Standard,308.93,4.2,Informatique,1
6821,77,F,es,27,1,0.05,None,46.58,5.0,Aide à domicile,0
6822,77,F,fr,30,2,0.1,Basic,108.91,4.8,Informatique,1
6823,63,F,en,32,1,0.2,Basic,57.46,4.1,Sport Senior,1
6824,70,H,fr,18,7,0.17,Standard,212.54,5.0,Informatique,1
6825,71,H,fr,5,1,0.08,None,32.27,3.8,Yoga,0
6826,65,F,fr,11,2,0.05,Premium,505.4,5.0,Club Voyage,1
6827,60,H,fr,8,1,0.12,Basic,66.75,4.4,Informatique,1
6828,67,F,fr,23,4,0.09,Standard,194.67,5.0,Informatique,1
6829,67,F,fr,12,3,0.09,Premium,451.77,5.0,Club Voyage,1
6830,65,H,fr,15,5,0.3,Basic,87.0,4.5,Sport Senior,1
6831,70,F,fr,8,5,0.09,Basic,79.47,5.0,Sport Senior,1
6832,64,F,en,14,2,0.07,Basic,102.89,4.1,Informatique,1
6833,62,H,fr,9,3,0.24,Premium,539.66,4.1,Club Voyage,1
6834,68,H,en,28,4,0.08,Basic,116.55,4.6,Sport Senior,1
6835,69,H,fr,4,1,0.23,Basic,59.23,3.8,Informatique,1
6836,62,H,fr,10,6,0.41,Basic,109.52,1.8,Yoga,1
6837,72,H,en,2,3,0.2,Premium,516.86,4.7,Club Voyage,1
6838,60,F,fr,3,4,0.3,Standard,260.21,4.9,Soins Infirmiers,1
6839,65,H,fr,6,1,0.24,Standard,152.88,3.5,Club Voyage,1
6840,66,H,es,10,3,0.13,Basic,83.1,5.0,Sport Senior,1
6841,64,F,fr,11,2,0.32,Standard,377.72,3.4,Club Voyage,1
6842,65,H,it,1,7,0.24,Standard,174.72,3.1,Sport Senior,1
6843,77,H,fr,15,8,0.33,Premium,422.61,3.9,Jardinage,1
6844,63,H,fr,21,2,0.01,Basic,55.34,5.0,Sport Senior,1
6845,80,F,fr,3,5,0.09,Basic,147.12,4.7,Aide à domicile,1
6846,70,F,fr,12,3,0.12,Basic,74.82,5.0,Sport Senior,1
6847,68,H,fr,31,3,0.29,Basic,87.66,4.5,Sport Senior,1
6848,70,F,en,11,3,0.09,Basic,78.12,4.4,Sport Senior,1
6849,80,F,fr,2,4,0.26,Standard,223.12,2.9,Aide à domicile,1
6850,63,F,fr,2,7,0.35,Standard,171.51,4.9,Yoga,1
6851,62,H,fr,3,4,0.19,Basic,64.68,4.8,Sport Senior,1
6852,64,F,en,5,1,0.06,Basic,114.54,5.0,Club Voyage,1
6853,68,H,fr,6,5,0.13,Standard,156.61,4.3,Sport Senior,1
6854,60,H,fr,9,5,0.13,Standard,245.36,4.7,Informatique,1
6855,68,F,fr,13,1,0.23,Basic,76.77,5.0,Jardinage,1
6856,76,F,fr,3,4,0.29,Standard,170.15,4.7,Jardinage,1
6857,68,F,fr,10,4,0.08,Basic,61.08,5.0,Sport Senior,1
6858,66,H,fr,13,7,0.5,Standard,286.5,4.0,Informatique,1
6859,64,F,fr,7,1,0.16,Standard,240.57,4.9,Club Voyage,1
6860,72,H,es,8,5,0.16,Standard,181.55,4.6,Jardinage,1
6861,63,H,fr,17,8,0.38,Basic,99.93,2.6,Sport Senior,1
6862,77,F,en,21,5,0.31,Basic,112.13,5.0,Yoga,1
6863,77,H,fr,7,5,0.29,Standard,234.73,4.1,Informatique,1
6864,69,F,fr,4,1,0.58,None,34.71,4.5,Sport Senior,0
6865,67,F,fr,9,6,0.19,Standard,396.08,3.4,Informatique,1
6866,73,F,fr,9,1,0.1,None,44.27,4.3,Sport Senior,0
6867,73,F,fr,11,2,0.33,Basic,71.88,3.3,Yoga,1
6868,63,F,fr,6,3,0.11,Standard,188.2,3.5,Informatique,1
6869,65,F,fr,21,3,0.29,Premium,517.99,4.0,Club Voyage,1
6870,61,H,fr,11,2,0.15,Basic,77.94,5.0,Sport Senior,1
6871,70,F,fr,10,3,0.23,Basic,97.2,4.7,Sport Senior,1
6872,71,H,fr,4,7,0.45,Standard,287.82,3.6,Soins Infirmiers,1
6873,61,F,fr,9,8,0.08,Premium,513.68,4.1,Informatique,1
6874,65,F,fr,29,5,0.23,Standard,170.56,3.9,Yoga,1
6875,61,H,fr,10,5,0.14,Standard,207.05,5.0,Informatique,1
6876,63,H,it,2,1,0.16,Standard,160.86,4.5,Club Voyage,1
6877,70,F,fr,9,3,0.25,Basic,62.98,3.8,Sport Senior,1
6878,64,H,fr,3,2,0.06,Standard,151.75,5.0,Informatique,1
6879,66,F,en,30,4,0.06,Basic,89.88,4.0,Yoga,1
6880,60,F,fr,10,4,0.3,Basic,58.6,5.0,Sport Senior,1
6881,68,H,fr,16,1,0.25,Standard,247.76,3.3,Club Voyage,1
6882,67,F,fr,1,2,0.27,Standard,361.79,2.7,Club Voyage,1
6883,64,F,fr,7,2,0.14,None,26.54,3.5,Sport Senior,0
6884,67,F,fr,11,10,0.43,Premium,517.04,3.8,Soins Infirmiers,1
6885,68,F,fr,2,6,0.1,Standard,295.52,4.7,Informatique,1
6886,63,H,fr,1,5,0.24,Standard,287.18,5.0,Informatique,1
6887,60,F,fr,30,3,0.14,Basic,136.92,3.6,Informatique,1
6888,77,H,fr,2,2,0.33,None,46.77,3.8,Aide à domicile,0
6889,64,F,es,9,3,0.19,Premium,531.51,5.0,Club Voyage,1
6890,67,F,fr,35,3,0.12,Standard,231.06,4.6,Informatique,1
6891,73,H,fr,1,7,0.25,Standard,371.82,4.5,Jardinage,1
6892,85,F,es,24,6,0.33,Standard,179.69,3.3,Aide à domicile,1
6893,61,H,fr,3,3,0.13,Basic,77.91,4.8,Sport Senior,1
6894,70,H,en,33,2,0.45,Standard,329.05,4.1,Club Voyage,1
6895,64,F,en,9,3,0.65,None,46.72,3.3,Sport Senior,0
6896,65,F,fr,2,3,0.37,None,31.4,4.1,Sport Senior,0
6897,64,F,fr,9,2,0.1,Basic,104.01,4.2,Informatique,1
6898,62,H,de,12,1,0.16,Basic,132.1,3.9,Club Voyage,1
6899,67,F,fr,12,3,0.28,Basic,84.87,4.6,Sport Senior,1
6900,60,F,en,17,6,0.24,Standard,230.52,4.2,Informatique,1
6901,72,F,en,56,4,0.06,Basic,139.85,5.0,Aide à domicile,1
6902,68,F,fr,5,3,0.24,Premium,453.19,5.0,Club Voyage,1
6903,70,F,fr,12,4,0.19,Standard,212.36,5.0,Informatique,1
6904,65,H,fr,1,3,0.05,Standard,168.86,3.2,Informatique,1
6905,66,H,fr,9,4,0.17,Basic,104.91,3.5,Sport Senior,1
6906,69,H,fr,45,4,0.08,Standard,241.56,4.8,Informatique,1
6907,62,H,fr,8,5,0.22,Premium,811.25,4.1,Club Voyage,1
6908,66,F,fr,18,7,0.19,Premium,402.87,4.8,Informatique,1
6909,63,H,fr,6,6,0.01,Standard,331.09,5.0,Informatique,1
6910,63,F,fr,38,5,0.14,Basic,106.48,5.0,Yoga,1
6911,60,F,fr,6,5,0.22,Standard,165.55,4.2,Sport Senior,1
6912,74,F,fr,21,5,0.3,Standard,151.62,3.6,Aide à domicile,1
6913,64,H,fr,19,2,0.18,Standard,212.27,4.4,Club Voyage,1
6914,73,F,fr,2,1,0.1,Basic,50.14,4.7,Aide à domicile,1
6915,73,H,es,23,4,0.29,Standard,162.69,3.8,Informatique,1
6916,61,F,fr,15,3,0.1,Premium,711.49,4.5,Club Voyage,1
6917,62,H,fr,3,2,0.06,Basic,57.62,5.0,Sport Senior,1
6918,80,H,fr,4,6,0.06,Standard,257.69,4.7,Aide à domicile,1
6919,76,H,en,5,6,0.08,Standard,153.02,4.2,Aide à domicile,1
6920,67,H,fr,1,2,0.09,Basic,67.84,4.8,Sport Senior,1
6921,69,H,en,11,4,0.19,Standard,180.93,3.8,Informatique,1
6922,64,H,fr,14,3,0.01,Basic,144.11,3.5,Informatique,1
6923,70,H,fr,6,7,0.15,Premium,522.91,5.0,Informatique,1
6924,64,H,fr,5,1,0.19,Standard,151.75,4.4,Club Voyage,1
6925,60,F,fr,17,4,0.13,Basic,106.04,4.1,Sport Senior,1
6926,61,F,fr,5,6,0.15,Basic,140.2,4.9,Yoga,1
6927,68,F,es,2,5,0.43,Standard,364.9,4.4,Soins Infirmiers,1
6928,62,H,de,10,3,0.27,Basic,59.27,4.3,Sport Senior,1
6929,67,F,de,19,4,0.15,Premium,716.49,3.9,Club Voyage,1
6930,62,F,fr,11,2,0.13,Premium,470.72,4.8,Club Voyage,1
6931,64,F,fr,15,2,0.21,Basic,72.15,3.6,Yoga,1
6932,72,F,de,19,2,0.04,Basic,96.72,4.4,Informatique,1
6933,69,F,it,33,5,0.21,Basic,133.21,4.0,Sport Senior,1
6934,67,H,fr,21,3,0.15,None,40.21,4.8,Sport Senior,0
6935,72,F,fr,8,5,0.4,Standard,204.17,3.4,Jardinage,1
6936,70,F,fr,5,3,0.23,Basic,69.0,4.1,Sport Senior,1
6937,75,F,fr,1,5,0.27,Standard,200.34,4.5,Jardinage,1
6938,65,F,en,6,2,0.33,Premium,473.76,4.5,Club Voyage,1
6939,65,F,es,3,3,0.38,Premium,613.6,3.7,Club Voyage,1
6940,61,F,fr,13,5,0.21,Basic,114.12,5.0,Sport Senior,1
6941,65,F,fr,6,2,0.38,None,35.86,4.5,Sport Senior,0
6942,72,F,en,20,7,0.24,Basic,108.3,4.3,Yoga,1
6943,74,F,it,66,5,0.42,Standard,157.98,2.9,Aide à domicile,1
6944,72,H,fr,19,3,0.16,Basic,87.73,5.0,Aide à domicile,1
6945,60,F,fr,18,5,0.26,Basic,138.09,4.2,Yoga,1
6946,73,H,it,8,7,0.05,Standard,262.2,4.4,Informatique,1
6947,60,H,fr,6,3,0.13,Basic,111.26,5.0,Informatique,1
6948,72,F,fr,2,4,0.24,Standard,157.79,4.3,Aide à domicile,1
6949,66,F,es,12,1,0.41,None,27.97,2.3,Sport Senior,0
6950,71,H,fr,5,4,0.1,Standard,204.3,4.5,Informatique,1
6951,61,F,fr,9,3,0.05,Basic,100.89,5.0,Yoga,1
6952,73,F,fr,9,5,0.07,Standard,243.44,4.6,Jardinage,1
6953,60,H,fr,10,2,0.18,Basic,141.98,4.8,Informatique,1
6954,64,H,es,6,4,0.17,Basic,115.66,3.9,Sport Senior,1
6955,63,F,en,6,4,0.03,Basic,127.2,5.0,Yoga,1
6956,60,H,fr,2,5,0.12,Standard,230.15,5.0,Informatique,1
6957,68,F,fr,6,5,0.01,Basic,148.61,4.3,Yoga,1
6958,77,F,fr,19,7,0.4,Standard,345.02,3.1,Informatique,1
6959,81,H,fr,5,13,0.09,Standard,228.51,5.0,Portage repas,1
6960,68,H,fr,8,5,0.05,Standard,296.1,5.0,Informatique,1
6961,73,H,de,8,3,0.06,Basic,82.62,4.4,Aide à domicile,1
6962,69,H,fr,18,2,0.14,Standard,297.4,4.6,Club Voyage,1
6963,70,F,fr,6,1,0.27,Standard,180.01,5.0,Club Voyage,1
6964,66,F,en,3,11,0.42,Premium,530.42,3.1,Soins Infirmiers,1
6965,68,F,es,1,2,0.07,Standard,150.13,5.0,Informatique,1
6966,70,H,en,18,3,0.04,Basic,120.03,4.8,Informatique,1
6967,65,F,en,8,1,0.08,Basic,103.04,4.3,Club Voyage,1
6968,67,F,fr,8,2,0.21,Standard,365.84,2.7,Club Voyage,1
6969,67,F,fr,5,3,0.36,Basic,77.03,3.3,Sport Senior,1
6970,72,H,fr,1,3,0.27,Standard,176.77,5.0,Jardinage,1
6971,62,H,fr,17,2,0.04,Basic,58.15,4.5,Sport Senior,1
6972,67,F,fr,18,8,0.23,Standard,154.7,5.0,Yoga,1
6973,77,F,es,35,1,0.19,None,28.09,4.7,Yoga,0
6974,73,F,fr,7,4,0.1,Basic,98.85,5.0,Yoga,1
6975,74,F,it,2,1,0.07,None,46.24,5.0,Aide à domicile,0
6976,68,H,fr,7,1,0.45,Standard,277.88,3.5,Club Voyage,1
6977,69,H,fr,6,6,0.21,Basic,130.49,4.9,Sport Senior,1
6978,73,H,fr,10,2,0.23,Basic,95.9,5.0,Aide à domicile,1
6979,75,F,fr,3,6,0.14,Standard,213.81,5.0,Aide à domicile,1
6980,60,F,fr,6,3,0.33,Basic,63.6,4.5,Aide à domicile,1
6981,61,F,fr,33,4,0.03,Basic,86.96,4.7,Yoga,1
6982,74,F,fr,23,5,0.27,Standard,289.88,2.9,Informatique,1
6983,66,F,fr,2,2,0.38,Standard,296.64,4.2,Club Voyage,1
6984,64,F,it,1,1,0.03,Basic,143.51,4.9,Club Voyage,1
6985,61,F,fr,11,2,0.21,Basic,55.59,2.9,Sport Senior,1
6986,65,H,fr,24,4,0.32,Standard,263.0,2.8,Soins Infirmiers,1
6987,60,H,fr,10,3,0.25,Standard,205.44,3.9,Informatique,1
6988,78,F,fr,5,2,0.02,Basic,87.47,5.0,Jardinage,1
6989,67,H,fr,53,5,0.15,Basic,116.11,4.4,Sport Senior,1
6990,67,F,fr,1,4,0.16,Standard,221.19,4.1,Informatique,1
6991,70,F,es,2,4,0.25,Basic,65.41,3.6,Yoga,1
6992,72,H,fr,1,2,0.05,Basic,96.61,4.8,Jardinage,1
6993,72,F,fr,2,2,0.05,Basic,130.01,4.8,Jardinage,1
6994,73,H,fr,9,1,0.27,Basic,80.78,5.0,Jardinage,1
6995,64,H,fr,5,2,0.31,Standard,326.38,3.0,Club Voyage,1
6996,66,F,it,39,6,0.16,Standard,161.99,4.8,Yoga,1
6997,71,F,fr,19,5,0.09,Standard,150.06,5.0,Aide à domicile,1
6998,65,F,fr,3,6,0.26,Standard,322.36,4.9,Informatique,1
6999,67,F,fr,6,2,0.0,Standard,294.24,4.8,Club Voyage,1
7000,69,F,fr,25,1,0.16,Standard,194.41,4.6,Club Voyage,1
7001,71,H,fr,3,3,0.1,Standard,161.08,4.0,Jardinage,1
7002,60,F,en,15,1,0.06,Basic,61.43,4.4,Informatique,1
7003,71,F,fr,10,5,0.39,Standard,197.14,3.6,Aide à domicile,1
7004,66,F,fr,10,5,0.2,Basic,102.35,4.2,Sport Senior,1
7005,71,F,es,12,1,0.44,Basic,61.1,3.2,Aide à domicile,1
7006,71,F,fr,6,2,0.1,Basic,68.06,4.5,Aide à domicile,1
7007,76,H,fr,12,3,0.09,Basic,146.05,5.0,Jardinage,1
7008,74,H,fr,17,3,0.1,Basic,77.15,5.0,Yoga,1
7009,74,F,en,9,3,0.2,Basic,143.97,4.9,Jardinage,1
7010,75,F,fr,8,9,0.21,Standard,229.29,4.7,Aide à domicile,1
7011,69,H,fr,2,2,0.14,Standard,345.47,4.1,Club Voyage,1
7012,68,F,fr,1,7,0.16,Standard,173.2,4.6,Yoga,1
7013,72,F,fr,5,4,0.03,Basic,107.92,5.0,Yoga,1
7014,71,H,fr,1,3,0.32,Standard,157.69,3.9,Jardinage,1
7015,66,H,fr,39,4,0.22,Premium,539.62,4.1,Club Voyage,1
7016,70,F,de,1,2,0.14,None,47.6,4.3,Sport Senior,0
7017,67,H,fr,37,6,0.14,Standard,344.32,4.8,Informatique,1
7018,63,H,es,14,5,0.18,Standard,288.51,5.0,Informatique,1
7019,74,H,fr,2,1,0.23,Basic,83.02,3.9,Jardinage,1
7020,68,H,fr,4,5,0.33,Standard,278.64,4.8,Informatique,1
7021,78,H,fr,46,10,0.22,Premium,436.17,4.0,Informatique,1
7022,60,F,fr,1,4,0.22,Basic,118.27,3.8,Sport Senior,1
7023,65,H,fr,1,1,0.28,Basic,70.84,4.6,Informatique,1
7024,68,F,fr,26,2,0.23,Basic,69.11,5.0,Yoga,1
7025,73,H,fr,9,5,0.08,Standard,310.63,5.0,Jardinage,1
7026,69,H,fr,1,3,0.37,Basic,61.75,4.0,Sport Senior,1
7027,69,H,fr,20,3,0.38,Basic,93.24,3.8,Sport Senior,1
7028,62,H,fr,7,1,0.07,Standard,218.9,4.4,Club Voyage,1
7029,62,H,fr,7,3,0.24,Basic,86.08,3.6,Sport Senior,1
7030,69,F,fr,23,3,0.12,Basic,56.59,4.2,Yoga,1
7031,61,H,fr,1,3,0.12,Premium,920.83,3.9,Club Voyage,1
7032,65,H,it,26,1,0.15,None,37.83,4.9,Sport Senior,0
7033,70,H,fr,18,6,0.48,Basic,80.2,4.2,Sport Senior,1
7034,63,F,fr,3,3,0.22,Basic,102.9,4.8,Yoga,1
7035,76,F,fr,7,4,0.18,Standard,172.54,4.2,Informatique,1
7036,74,F,es,11,1,0.13,Basic,51.41,4.3,Jardinage,1
7037,60,F,fr,4,2,0.25,Premium,407.38,4.0,Club Voyage,1
7038,63,H,fr,4,2,0.18,Basic,67.04,3.6,Sport Senior,1
7039,60,H,fr,9,3,0.23,Standard,229.96,4.5,Informatique,1
7040,64,H,fr,11,5,0.24,Basic,90.16,3.4,Sport Senior,1
7041,71,F,fr,6,4,0.1,Basic,70.62,4.6,Aide à domicile,1
7042,65,H,fr,38,1,0.4,Basic,60.38,4.3,Jardinage,1
7043,70,H,fr,3,5,0.07,Basic,96.98,3.3,Sport Senior,1
7044,60,F,fr,5,5,0.46,Premium,748.07,3.7,Club Voyage,1
7045,71,F,fr,18,4,0.14,Standard,159.07,3.8,Jardinage,1
7046,65,H,fr,12,5,0.18,Basic,84.47,4.0,Sport Senior,1
7047,68,F,fr,2,2,0.08,Basic,60.48,4.7,Sport Senior,1
7048,67,H,fr,4,3,0.19,None,36.55,4.2,Sport Senior,0
7049,61,H,en,9,4,0.13,Basic,93.01,4.5,Sport Senior,1
7050,62,H,de,8,2,0.1,Standard,266.68,4.3,Club Voyage,1
7051,72,H,fr,6,4,0.12,Standard,223.0,3.6,Jardinage,1
7052,69,H,de,1,2,0.22,Basic,71.4,3.7,Sport Senior,1
7053,73,H,fr,4,3,0.3,Basic,72.38,5.0,Aide à domicile,1
7054,69,H,fr,3,3,0.3,Basic,68.12,4.4,Sport Senior,1
7055,68,H,fr,1,2,0.03,Standard,302.6,5.0,Club Voyage,1
7056,60,F,fr,6,2,0.25,Premium,569.19,3.6,Club Voyage,1
7057,66,H,fr,1,3,0.29,Basic,145.28,4.7,Informatique,1
7058,67,F,fr,2,7,0.03,Basic,119.97,4.7,Sport Senior,1
7059,77,F,fr,34,6,0.18,Standard,315.85,5.0,Informatique,1
7060,71,H,fr,12,4,0.22,Standard,212.76,4.3,Informatique,1
7061,75,F,it,9,4,0.1,Basic,116.35,5.0,Yoga,1
7062,70,H,fr,4,5,0.29,Standard,220.9,3.0,Informatique,1
7063,64,H,fr,4,10,0.42,Premium,453.12,4.7,Informatique,1
7064,68,H,fr,5,3,0.13,Premium,463.35,4.8,Club Voyage,1
7065,69,H,fr,1,1,0.1,Basic,135.23,4.0,Club Voyage,1
7066,63,F,en,14,1,0.26,Basic,107.3,5.0,Club Voyage,1
7067,66,F,en,5,1,0.37,Basic,123.52,3.6,Club Voyage,1
7068,66,H,fr,32,2,0.28,Premium,460.05,4.4,Club Voyage,1
7069,76,F,fr,6,1,0.08,Basic,77.33,3.9,Informatique,1
7070,60,H,es,21,6,0.25,Standard,233.93,5.0,Informatique,1
7071,74,F,en,4,3,0.31,Standard,167.61,4.0,Informatique,1
7072,63,H,fr,48,3,0.17,Premium,677.89,4.2,Club Voyage,1
7073,61,F,fr,6,4,0.29,Standard,230.8,3.6,Informatique,1
7074,73,F,fr,36,8,0.08,Standard,371.15,5.0,Jardinage,1
7075,71,H,fr,21,4,0.16,Basic,72.74,4.9,Yoga,1
7076,74,H,fr,3,5,0.38,Basic,126.85,2.9,Aide à domicile,1
7077,72,F,fr,31,5,0.07,Basic,91.94,4.5,Yoga,1
7078,78,F,fr,2,3,0.2,Basic,97.3,5.0,Aide à domicile,1
7079,70,H,es,3,1,0.24,Basic,82.8,5.0,Informatique,1
7080,67,H,es,10,5,0.19,Basic,93.65,4.3,Sport Senior,1
7081,69,F,fr,26,2,0.16,Basic,62.47,5.0,Yoga,1
7082,74,H,en,7,3,0.15,Standard,160.05,4.5,Jardinage,1
7083,64,F,fr,3,4,0.31,Standard,238.83,4.4,Informatique,1
7084,64,H,fr,1,3,0.28,Standard,170.1,4.5,Informatique,1
7085,66,F,fr,18,5,0.46,Basic,145.39,3.0,Yoga,1
7086,60,F,fr,14,2,0.26,Basic,72.43,3.7,Yoga,1
7087,68,F,de,10,2,0.21,Standard,355.32,3.3,Club Voyage,1
7088,60,H,fr,3,7,0.5,Premium,440.79,4.3,Soins Infirmiers,1
7089,68,H,fr,3,1,0.08,None,32.18,5.0,Sport Senior,0
7090,72,H,fr,12,5,0.13,Standard,205.65,5.0,Informatique,1
7091,65,H,fr,83,4,0.47,Standard,170.45,2.9,Informatique,1
7092,76,F,fr,2,2,0.18,Basic,79.13,5.0,Aide à domicile,1
7093,60,F,fr,35,3,0.04,Basic,88.54,5.0,Yoga,1
7094,73,H,fr,34,3,0.46,Basic,123.0,3.2,Jardinage,1
7095,71,H,en,26,8,0.34,Standard,287.24,3.4,Aide à domicile,1
7096,60,F,fr,10,4,0.05,Standard,207.89,4.0,Informatique,1
7097,81,H,fr,8,13,0.28,Premium,772.32,4.0,Soins Infirmiers,1
7098,67,F,fr,1,1,0.22,Standard,221.14,4.4,Club Voyage,1
7099,63,H,es,1,3,0.05,Premium,575.2,5.0,Club Voyage,1
7100,60,H,fr,3,4,0.4,Standard,191.54,3.6,Informatique,1
7101,66,F,fr,8,2,0.14,Standard,315.54,5.0,Club Voyage,1
7102,67,F,fr,8,2,0.14,Standard,383.78,4.4,Club Voyage,1
7103,68,H,fr,5,2,0.07,Standard,344.49,4.4,Club Voyage,1
7104,66,F,fr,17,9,0.23,Standard,163.57,4.6,Portage repas,1
7105,71,F,fr,1,6,0.26,Standard,175.33,5.0,Yoga,1
7106,66,F,it,23,5,0.1,Standard,222.76,4.2,Informatique,1
7107,60,F,fr,1,4,0.03,Basic,107.3,4.8,Sport Senior,1
7108,67,F,en,31,1,0.21,None,47.08,4.4,Sport Senior,0
7109,60,H,fr,17,1,0.09,Standard,198.13,4.6,Club Voyage,1
7110,69,H,fr,12,6,0.04,Standard,291.97,5.0,Informatique,1
7111,63,H,fr,3,1,0.3,Standard,241.88,4.5,Club Voyage,1
7112,68,H,fr,5,6,0.36,Standard,281.43,3.9,Informatique,1
7113,74,H,fr,9,1,0.27,Basic,59.67,4.4,Jardinage,1
7114,63,H,de,18,2,0.43,Premium,473.9,3.9,Club Voyage,1
7115,73,H,fr,3,1,0.13,Basic,74.44,3.9,Informatique,1
7116,65,F,fr,22,6,0.04,Standard,202.18,4.5,Yoga,1
7117,76,F,fr,20,4,0.08,Basic,133.01,4.7,Aide à domicile,1
7118,66,F,fr,12,5,0.12,Basic,118.35,3.8,Yoga,1
7119,63,H,en,14,2,0.02,Basic,121.43,4.5,Informatique,1
7120,71,F,fr,3,7,0.05,Standard,163.44,5.0,Yoga,1
7121,65,H,en,4,3,0.14,Basic,82.04,4.5,Sport Senior,1
7122,63,H,fr,15,4,0.39,Basic,82.59,3.5,Sport Senior,1
7123,65,H,fr,1,1,0.29,Basic,79.02,3.7,Informatique,1
7124,67,F,fr,8,1,0.36,Standard,241.36,4.6,Club Voyage,1
7125,74,F,en,8,4,0.1,Basic,122.01,5.0,Yoga,1
